id,genres,lyrics,MFCC000,MFCC001,MFCC002,MFCC003,MFCC004,MFCC005,MFCC006,MFCC007,MFCC008,MFCC009,MFCC010,MFCC011,MFCC012,cov_0_0,cov_0_1,cov_0_2,cov_0_3,cov_0_4,cov_0_5,cov_0_6,cov_0_7,cov_0_8,cov_0_9,cov_0_10,cov_0_11,cov_0_12,cov_1_1,cov_1_2,cov_1_3,cov_1_4,cov_1_5,cov_1_6,cov_1_7,cov_1_8,cov_1_9,cov_1_10,cov_1_11,cov_1_12,cov_2_2,cov_2_3,cov_2_4,cov_2_5,cov_2_6,cov_2_7,cov_2_8,cov_2_9,cov_2_10,cov_2_11,cov_2_12,cov_3_3,cov_3_4,cov_3_5,cov_3_6,cov_3_7,cov_3_8,cov_3_9,cov_3_10,cov_3_11,cov_3_12,cov_4_4,cov_4_5,cov_4_6,cov_4_7,cov_4_8,cov_4_9,cov_4_10,cov_4_11,cov_4_12,cov_5_5,cov_5_6,cov_5_7,cov_5_8,cov_5_9,cov_5_10,cov_5_11,cov_5_12,cov_6_6,cov_6_7,cov_6_8,cov_6_9,cov_6_10,cov_6_11,cov_6_12,cov_7_7,cov_7_8,cov_7_9,cov_7_10,cov_7_11,cov_7_12,cov_8_8,cov_8_9,cov_8_10,cov_8_11,cov_8_12,cov_9_9,cov_9_10,cov_9_11,cov_9_12,cov_10_10,cov_10_11,cov_10_12,cov_11_11,cov_11_12,cov_12_12
bDHxQM6zcdGOy8cK,electronic,,21.96637344360352,-2.961466789245605,1.7579574584960938,1.815611481666565,-6.889049053192139,-11.465310096740724,-8.232063293457031,-0.8306389451026917,-3.118699312210083,-2.2455518245697017,0.1218319162726402,3.0142173767089844,8.199102401733397,15.282246854565264,17.94952824636368,8.263061127939396,20.04012050429526,19.468085253598467,4.00921137385755,23.65990578979257,22.164043066626984,14.43014290489802,14.732676972374025,11.532106628533258,3.945504503636188,-5.690388024666892,93.91486241103324,-0.5550076620163755,23.209944334143447,-35.632473378409905,-14.032675972881384,-32.66956197244618,-7.3638523441319155,-12.203695186011176,-9.094027423914056,-8.986505791118939,19.64364037220809,39.003093379694384,50.937476400726936,6.235058685323207,8.693619875015482,-21.39080599008396,1.5722651363832936,-14.94188510805597,-21.909178254124956,-12.572563457160632,21.667531249180215,9.30255923767652,-3.423548554792166,97.33311779827405,56.47893192137997,29.539636504750053,76.23669031904073,64.23434788906086,18.23044228710185,30.42955983663744,28.914146817032304,-7.1900401791907775,-53.67424345749916,164.61522019823886,34.444681017733195,165.88244409680178,89.15216279242685,91.69994232581276,65.81311629050883,61.42718208989234,-16.768072077697926,-76.65860856946959,106.94980113669683,46.05191778030596,62.82942701783859,41.76163532643786,48.50966425415761,-20.947362297543272,-15.886977614162152,-35.91335560556259,258.12808429507203,144.94421720693538,108.01017732567963,73.15168536092898,74.24809214907707,-19.005224808696507,-109.80161425904768,205.5031361298648,99.28922598991342,91.33004867710702,26.908639905469823,-4.006914304738043,-66.16730007103901,156.6898216687618,81.1070129239387,13.344855883265012,-10.252518069359152,-22.051653232891425,123.6375985531728,50.87952059575417,31.13359587245375,-24.353219523176406,135.5496555692949,53.47600314174018,-22.546849299276428,104.85910363298642,41.82877044683095,139.50344803601567
XfNurIuPSNa8dQ6Q,"electronic,rock,pop,electronic,rock",mind someon mine someon get know hard tri convinc easili forget leav feel insid one never fail find raini monday feel insid like day summer raini monday feel insid hope one day lie still say admit go far see chang mind realli wish could forget way leav feel insid battl mind still fight raini monday feel insid like day summer raini monday feel insid hope one day see besid still feel shine insid raini monday feel insid like day summer raini monday feel insid hope one day raini monday feel insid like day summer raini monday feel insid hope one day,23.50606346130371,-13.045736312866213,-4.2847676277160645,-2.293485164642334,-1.995753645896912,-0.3993999063968657,-1.6458585262298584,3.001182079315185,0.8702358603477478,1.9357148408889768,-4.603202819824219,-1.812046766281128,-1.1470590829849243,0.4180108731554176,-0.7023942252552451,0.7762353085289649,-0.5749931763470556,1.0778777764566143,1.7772928542638136,0.5379977683732124,0.8773923370547305,1.0220584765091896,1.2317555668613778,1.2603718565338595,0.4424276578086111,0.566691039847957,13.904544020977209,-6.205775837569806,-1.0067205749057202,-8.067758233490316,-1.4762709830388214,3.382316160977874,-1.669422290461222,-0.6890214724468305,0.0579297692875517,-6.986475548955553,-3.6845068920358974,-3.624155468330786,30.24949072484156,18.705624323840308,4.06061866034787,-12.544693727188694,-3.6287148939745246,2.1904744401186576,-1.882021757186904,-4.4220402081124135,11.594285327632576,6.763007601936219,1.916045860845208,48.541158645110514,9.20602748825113,-14.499110764975471,-7.636453454729128,2.137939770721864,-2.0290186137223665,-6.471737218873245,13.644604918179915,11.187241294822789,0.9919742161264652,43.313482144580185,16.486744167739293,-0.9841737746652082,-3.5385609289539617,3.780950986064009,1.6200888342358797,-0.2060507388131203,1.6551575241626553,6.709691938233204,73.1687171574508,28.69388965040431,-5.560002641473224,1.5461721974738127,9.829700237651448,-3.4673240343169,3.8809483482235927,9.149109791164133,64.39582496964057,11.098226124307969,4.973848435404436,4.941870907340019,-1.3811116880432222,5.617494228318101,-0.4455563763949205,62.57391634663414,19.382933554947428,-0.6000672693745883,3.20383736061652,0.8963023191245407,4.827178125659349,66.75555811074099,23.99417444933148,-3.485611448265243,0.4552548881925426,7.401298164464652,69.48923829082929,22.056362274937023,-0.6368919632196348,0.0558920140621328,80.5501275496186,29.383852226057066,-6.491508012577671,64.86068553434818,16.7642148285206,58.42522135233538
GbByt2aAIdxsI4DH,pop,want play game want play want stay round want stay like rain monday morn like pain keep go look hate keep show want see look stone keep throw want feel like sun keep burn use discern oh recoveri soldier war broken wall defin design recoveri sound sea ocean defin design recoveri keep soar keep songwrit keep soar keep songwrit recoveri hear choir keep sing tell say hear phone keep ring want answer know use listen know becom dismiss recoveri soldier war broken wall defin design recoveri sound sea ocean defin design recoveri keep soar keep songwrit keep soar keep songwrit recoveri recoveri soldier war broken wall defin design recoveri sound sea ocean defin design recoveri keep soar keep songwrit keep soar keep songwrit recoveri keep soar keep songwrit,23.97005844116211,-9.10097312927246,-5.236978054046631,-1.6392614841461182,-4.048681735992432,0.7145217061042786,-5.857770919799805,2.5602796077728267,-0.0104916673153638,4.155809402465819,1.6043941974639893,3.2457282543182373,-1.7200686931610107,0.412400729346868,1.0790307003145854,1.5076109112019205,1.2319880870160445,0.955056655235744,1.1706454981378231,1.652602028032924,1.728661779325068,1.984175364059092,2.167090709996934,1.665813382885506,1.7203197869405058,-0.1358852966829103,41.47763968468421,5.2591960343440025,15.1948917623305,2.804001579143108,14.231639794521591,21.184622269280464,13.072606197392432,12.346010570601472,18.397744531622767,15.181711991710744,21.76022352424749,-3.706277220582177,46.92095076318306,27.933186149874,8.221554523105542,16.618862293018683,19.53158243298908,17.137091911706214,15.464124785973944,10.8958296969509,11.147127252620866,17.759925907458523,2.320213835081149,96.63845151078228,34.99808502831718,10.326941503008966,5.596912270151251,32.05382259479311,21.629413177862425,8.042937806388274,-5.7556979823859855,22.63501094789293,30.02781309692585,63.51940738445828,7.338302587333008,-14.005237720571976,13.583475918833877,-0.1455509429879964,5.278996178373053,-2.5636586492407027,-0.1048160856711396,13.443124649899822,83.14203054827642,55.75742245633538,19.79682806769349,10.06246582026798,23.91517400660053,14.718140014211135,7.2245440442138,-6.50289209646226,124.97783473127136,27.811926239409885,24.52135860156476,21.08000251781593,15.208889521134347,23.27291997912057,-17.124993785082804,111.79159390517324,43.90854065858093,26.404086814019703,-0.0438321068591681,3.3383239893618093,12.828343244863063,104.06249657427358,56.48181365067186,14.12609361420136,19.703196917968857,-2.792684634495572,123.92906594352796,47.07588120954957,11.924446771090706,-17.00597966119457,99.22411428790883,40.43848597301839,-10.258482534600324,108.36703907206947,23.48347858365349,87.58311041676608
oyR23PnOEo5tVoUG,"pop,disco",think reminisc bout day wish could fli touch sky laugh meet cover run hide mother tri could anyth dj come town peopl come mile around babi still recal thing ooh miss miss turn world around bune disco dyou leav find danc one els still memori town burn disco disco ohhh disco disco ten year sunday sinc leav monday time fli still love boogi dream le freak danc queen babi still recal thing ooh miss miss turn world around burn dicow dyou leav find danc one els still memori town bune dicso disco disco oooh oh danc die sure sinc love still wonder alway wonder turn world around burn disco burn disco dyou leav find danc one els still memori town burn disco disco,23.54803466796875,-13.00520133972168,0.8246195912361145,-2.2018632888793945,-5.638469696044923,-1.4508156776428225,-6.140804290771484,-3.239585399627685,-2.147818088531494,-6.2047672271728525,-1.6249159574508667,0.041655246168375,-0.2941027581691742,0.5008479806965878,-0.2456072021045069,1.6446467338777242,1.8091215148456656,1.5700700114218231,1.2530159793549105,1.8678524646612649,0.9202191034662928,0.2928855128866833,2.128819934214962,0.8443458554304789,0.9628611320310604,0.5797822848763936,33.214192137744085,-11.66066346912879,2.636630536021603,-5.948424110479258,0.9438490164808586,-3.068271715697612,-16.686914173310726,6.049283226356367,-14.980760487222788,-1.288167021344658,-0.8617163567521486,-2.060237697193931,90.31585678261553,13.92900004886367,24.671774356209607,-8.088125596924309,16.83513116750128,11.859615799341054,-18.0940882616068,27.61351406162559,2.792343675479059,0.7699638486646972,4.947071964562028,65.33020397914053,5.9733075813916585,-25.49818695033401,14.606090206370226,3.528278332582877,-11.225055785960238,8.833544990883045,3.3315182460976374,-9.573663509655866,2.631835608014096,85.27621828897135,32.567196618740674,9.917706820155487,20.922863335249488,-2.2096469496423103,17.891125491217178,6.3417519592712965,11.386282848317236,3.8764353583756463,117.44993130959703,17.957277368617564,7.645269116978893,36.69051894098374,-8.096048169001966,4.018243733250552,23.487592056144013,6.376091916124438,91.20581942472832,41.128961515355,10.822190786583526,30.453043859902312,5.012638126069186,2.7328343895266287,4.010055699580959,111.59880907825227,43.30958327312434,15.904266988593434,7.293480806671117,10.712857802221952,0.9632548654908604,125.99166907500737,13.785556151634037,2.0467251902426407,29.21138046616703,10.155218384307748,118.67867350520592,37.37254259509079,-0.5222959468890301,7.436601313090131,93.62036285661604,42.734644281602,0.6638113465404187,109.24907095746904,21.36710883859537,65.54731170899497
cKcH5vZdSKppu74K,"rock,alternative rock",know life alway good see exact put thrown around turn upsid get thinkin way start sinkin pull may tough get get back know life yet forget count carri til carri anytim need someon somebodi strong lean well count hold til heal do everi time fall apart well hide arm count hold til feel go wonder nobodi wait would like one pull dark time would love light find see silver line cloud pick whenev fall take hand help stand know life yet forget count carri til carri anytim need someon somebodi strong lean well count hold til heal do everi time fall apart well hide arm count hold til feel go live today say long yesterday keep count carri til carri carri know life yet forget count carri til carri anytim need someon somebodi strong lean well count hold til heal do everi time fall apart well hide arm count hold til feel go rememb life yet forget count hold til feel go rememb life yet forget count hold til feel go,23.69133758544922,-17.52408218383789,-11.803701400756836,10.68301486968994,-4.449060440063477,5.358284950256348,6.556528091430664,3.4880182743072514,-0.5820775628089905,4.162317752838135,0.0815730690956115,1.9619197845458984,-4.913300514221191,0.2478981125913397,0.2707041079698472,0.2437182743780889,0.1060028245569522,0.9016552113784728,0.8792866420245131,0.6249367253612765,0.23993923009629,1.2953225040736724,1.1646635741682758,0.7696306508700348,0.6619544160382522,0.3859606396533234,8.188488697474881,-0.5982290171422174,-1.3940224479983343,-3.9619373455225952,3.1175711755813564,0.8418679301287276,-2.205378176796557,-0.3317439296913667,4.6734031927513895,2.633955603320062,-2.1002446440271454,-1.1254678721669846,28.77115610192417,-1.0483173206734686,-0.4739196702823058,-6.077906585759286,-1.2927751323696008,-0.4345021434285785,-5.586995355340741,-8.004808184093541,2.830073404242496,1.5931896594188033,2.21190894675531,35.372807622564736,12.179107972239509,-12.559774485551312,-11.326785781632006,16.3606330160808,11.266749938031548,-10.902428292708567,-8.829394322326074,8.888307371661273,4.982605827041153,38.8533125917823,3.4990280132917286,-12.131681305584063,8.38658785728162,13.117827189046857,-1.5908369135408915,-2.5538072748308083,-0.5544732725235084,5.762435549068633,60.36790247237021,37.96886850077888,-10.371640483267504,-10.82193286511474,24.453981828778375,17.549349600155242,-2.364946090104083,-8.018873231288769,79.10940370907825,10.086248789008769,-17.615690699267677,18.12618448997569,17.679881861371406,5.839614870607848,-4.525179602513245,80.02561860899091,29.66301878653328,-14.59376082984612,0.864778969148125,10.74291654480902,7.895480827448418,80.71741554376106,14.271532500408004,-10.908644359856645,3.5468380014680183,7.552699020435525,86.6584921704443,29.453155942640592,-10.09917676855236,1.6584111127149357,72.21669411391807,16.562643200852392,-7.049236310300674,66.25174645581876,14.273911208805366,58.39446549982323
eIvaZnB7NIRIbinA,"pop,rock,pop",world sure crazi intuit go come back curious condit switch right weird yeah know get hold hey strang switch right front hey chang like use get head hold heart world apart revers word get start switch back world hey talk like machin hey stick everyon get head hold heart world apart revers word get start switch back world world sure littl differ keep lack lack concern miss switch right weird yeah know get hold hey strang switch right front hey chang like use get head hold heart world apart revers word get start switch back world hey talk like machin hey stick everyon get head hold heart world apart revers word get start switch back world wonder find stare star fall behind across univers hope back soon get find place meet rearrang hey strang switch right front hey chang like use get head hold heart world apart revers word get start switch back world hey talk like machin hey stick everyon get head hold heart world apart revers word get start switch back world open heart yeah back start open heart yeah get back start open heart yeah back start open heart yeah get back start open heart yeah back start open heart yeah get back start,24.51913452148437,-18.98074150085449,-9.590728759765623,0.7364430427551271,-11.659497261047363,1.554666519165039,-1.425305962562561,4.4040937423706055,1.5119481086730957,-7.104516506195068,-3.279215335845948,-0.8783666491508484,3.7656340599060063,0.7158538654555936,1.1695842746352916,1.3324014712879848,1.0660055286124246,1.254140459067934,3.812368952647146,2.032362269011168,3.1841755630488384,1.8990264020548748,2.0598427114193303,0.8123433770639604,1.2811437158650314,1.7009869281449963,26.981992256436936,2.1569741639322366,7.7581522641429315,3.057872988240978,9.582242026115331,6.75439588264341,8.204399623151186,8.194144107467405,7.432072367233267,5.880694667347276,-5.798512650908627,-5.510853249261291,83.04464691827111,53.74883039012764,46.73140196441529,-11.754379154237414,9.661904658503468,0.754349903735394,-16.45886581150622,37.59647976355666,33.932582339072404,12.883068217485366,-8.281413459351997,104.5977434869054,34.53504559573872,15.218431418867464,-1.9481276424958909,9.511651592856316,1.2853334352533254,33.07220305513487,51.0514991781709,21.68776072929241,-1.7722248109293326,100.8752658162507,19.29844871961762,18.08027630480788,1.3050495178894213,1.3305304027545404,41.63361341305686,20.265937564630445,21.92499555679445,-12.848816781312005,117.03948321120576,24.51465020612217,30.32660870127297,39.07433902644858,7.428587564088678,10.980938485453526,9.380648324881555,8.533773361688107,95.59583999749904,41.76912617106935,18.23243000993884,8.565087081818431,-1.378999574634868,6.489403262532696,-8.675777895450818,107.323299984351,55.67501560677275,16.094262844045108,-6.697472484257396,0.5501746540918392,5.05221176999662,117.43235050497236,24.517933999453607,-0.1834484865133227,-4.367043736487084,4.480125738965149,115.63317540540356,49.8516353241798,12.29676799504784,-15.573769969790952,115.7740890827152,40.50722248396879,6.895960125959245,101.74500976673514,38.52940280772829,97.22405238741906
pMKQFUGLuBRyqFsJ,"indie rock,rock",want want free nobodi respond last thing hear inebri slur crash want live anymor way way way way forc take differ name buri metonymi decid throw man use away buri rivalri entir entir life obsess light close get get climb want hear hurt want feel die walk path alon get look eye way way way way forc take differ name buri metonymi decid throw man use away buri rivalri entir forc take differ name buri metonymi decid throw man use away buri rivalri entir,23.94403648376465,-7.204951763153076,-9.590787887573242,2.1024088859558105,-6.037362575531006,-5.142236232757568,-2.3035247325897217,1.1900670528411863,-5.117671012878418,2.7090277671813965,-2.854854822158813,7.376160144805907,-1.339300274848938,0.2804778451548885,-0.2593437970338747,1.2747474086556991,1.2155267049178675,0.8766614951256887,0.6180674365587638,0.5437660329632943,0.7653987850240691,0.8362211854470334,0.7665733335267385,0.5509166231070487,-0.0406148410689871,0.2987985348880972,15.717888774947898,-11.534202163146627,-2.188435644899683,0.7631896423928447,-4.922185658290911,0.4766962988533412,-3.740177079694082,-1.4439184021322164,0.6029063206700879,-0.6568042820878466,4.81040802197455,-0.2970642408119762,39.97790041278397,5.812264386342879,5.772215199743947,10.943968835968471,-8.499621877439923,11.69112556077919,4.8005882300211935,-7.120878392551362,1.8881404790401288,-7.858053147062082,-0.4051216669001608,46.897364919407536,2.162474313166862,-9.550760491396666,6.116345069596747,1.2041303967819224,9.328689359214716,1.6450344778278765,-2.3799041905628537,-3.0020677624647463,-1.6437075518948314,45.38339187858533,14.461348839797148,-7.454716835850043,15.142519410052053,14.051965547504306,4.9129478875783645,-2.0411593551850022,-9.099340046089123,-1.0451407702036322,68.88046520761418,12.762704652930926,5.274672283006425,10.52063788297458,-5.624874397441915,-2.81478662981084,-11.389964094278914,-2.736162330147164,57.91847050080147,12.471830220588114,-6.726506466785628,0.1604830230472029,-5.151437885129318,3.6418851199084457,2.0756675433666745,67.09487751397387,24.04462458835695,-4.005563409412557,-0.1237915122834557,-4.037699328570617,6.8957949882908265,68.05860053446335,17.43046325619706,-2.8817536438911264,-5.079034780217288,-4.408090801635306,66.32805615573476,17.638645919894728,-4.054334136248452,-1.0766651703059766,58.0936059078193,16.343409383758907,-1.9425760004916472,65.76995643775905,18.35249982185869,50.2185921468258
Zt3Dr8e7YiTuiCut,pop,,24.17317008972168,-3.636479616165161,-8.255043983459473,-1.4906665086746216,-12.772749900817873,2.0149905681610107,-1.7435140609741209,-2.0367271900177,-1.9462755918502808,-7.056007385253906,-0.3385644257068634,-1.539189696311951,2.273137331008911,0.3999399312655829,0.6320369968020139,1.7532641072410835,0.6853383072886066,1.1995292781783613,-0.1894923510581772,0.0969355532020059,-0.2288445930810112,0.7792376925019522,0.8748362839790267,-0.3540382444846508,0.588022163688116,0.3371038055601783,53.89387873537338,-10.859163499020749,2.0217822242105496,-16.413381423428216,5.051692122108446,-16.7801247282416,-32.979294872179416,2.7145729723651497,-17.81972909102396,-15.304812634362913,-7.145634284196143,1.6965755505293767,112.54747318623409,1.4966094268965546,39.73085456178842,-37.86089394476438,43.239566156792286,-12.884656664864089,-2.114058698932592,43.139814155561965,18.5587120308198,29.80620518230593,-15.210356978422809,133.71771567712358,-43.7814554495961,21.02523326206918,-3.5892468751201405,26.732783656565797,-2.4576997625350447,2.109497324998831,19.316092691743982,-39.23512433531596,37.9671012336224,143.09906731882987,-31.64923426080039,16.557266097452047,13.64263566450438,12.917994730567914,28.30158024396503,-16.800126505050255,52.96205454307702,-25.48236774817749,133.51992880270478,14.511872906342072,24.29006131042076,25.7344588378899,-9.96639809814153,8.09052171696971,6.193072561372245,35.47388636792161,177.12428581844745,23.439773092998447,17.73228137050395,49.9761597249057,57.24478635465443,55.2685410489056,0.7438117441105433,147.8727171251075,9.547929878398456,27.361287850904706,20.440439593616848,2.845390758699351,23.45329838903975,123.62612427454783,16.71365475182771,1.45919162168619,30.024804691967017,6.416692861415066,143.50493839180038,59.90396590164002,19.838655020447167,6.377017439615496,128.8535356098617,33.7803867319974,12.653435498176616,149.97645999880783,-0.9963448528644496,103.5111322014606
f1gD2ou1v3v4J3xc,"electronic,ambient",test one two three four five six seven eight nine ten think repeat give count stuff know one right turn count one four five six seven eight loud well quit close let -pron- play back see sound like could get one voic nervous nervous one two three four five six seven,20.70891761779785,9.993220329284668,-14.538142204284668,6.579866886138916,-11.775948524475098,-12.06783676147461,-16.342950820922848,-5.9566802978515625,-2.371603488922119,2.5791141986846924,-5.363555431365967,-4.964546203613281,-2.86104416847229,1.2651008949366591,5.724084110233799,4.975877866230394,2.037591132132545,2.744666661876572,2.195531516802568,-0.8300458699804711,-1.1557402440124098,-1.6338699234479523,-1.845022032441998,1.2564128922775648,1.9763565012958937,-0.4574085757437746,77.16619300961574,46.55362122436177,0.7934720699879517,33.23444085064216,32.19878499843308,25.186666259164017,16.265197241094118,-6.325361101210673,-16.913245074402276,17.29806057977692,-2.9607236130593466,2.258671614095975,138.17975478309214,23.403597086097232,0.0686787562848343,64.97620946519919,30.97791731976443,-12.433944881812248,-0.2507333825547198,-20.669544178259056,-6.399204383140539,-2.5218189561421123,-8.777255102870525,115.17421128905814,50.22586359575909,38.17307752289209,39.2740503940102,16.675077979916882,19.056638491761795,9.880812552154843,-21.13046083607343,-28.215875452494828,-6.3156076413013205,114.54146256014188,44.37838220993987,19.380101176519428,36.51749883631487,11.852506297972717,2.22156638910304,6.891428298064379,-15.65996449776551,8.284086443723957,147.1536797181196,78.62546950948136,14.871881783424788,24.636746239407483,8.271430162510256,-13.479749722958427,-12.636333941733067,-6.007749813561723,138.78916783283586,51.07721889534851,21.3638270756704,16.083844256854352,-10.6332955301001,-16.529579745663952,-9.348633043019523,117.29108889326017,48.0179181879876,11.244040627127164,12.018368930170665,-19.46943734013019,-8.920521244642568,120.61182121228536,40.01317842173247,-9.59541394089359,-19.73130756706748,-21.243437359113965,97.09203318369038,-0.4323670109930448,-21.772632710029622,-3.9131533411197874,85.24315987189581,29.310164872563558,3.076787685229857,96.717435038002,21.302701560440305,57.76051441416888
ZKv4Ylrc4m48WQIN,"industrial,industrial rock,rock",,23.471614837646484,-13.455376625061035,-9.556246757507324,12.846123695373535,2.137784719467163,8.85997486114502,0.5222501158714294,2.052166223526001,-4.511020183563232,0.2851038575172424,-1.6130467653274536,-0.3729487359523773,-5.265790939331055,0.4045055844384835,-0.4826227930530058,1.1437046820205394,-0.0083655391697806,0.4488236135628717,0.1479954379492225,0.2610679848150563,-0.2232865765678289,0.1898564365160272,-0.0044130802445178,0.0163615319035929,-0.5692166941397924,-0.7933589427821259,21.568486944430717,-9.428137399257873,1.4006503418513372,-9.398371144523772,18.03114399865573,4.682009307685423,1.721928553097417,-1.24203748704004,4.858014331574792,5.094237945940403,0.961890863905216,-2.205586004665044,22.96786784601763,-3.090239879661621,9.655601684205983,-12.67885676390648,-1.3351139137597732,-0.916069320512964,4.7608706374669705,-0.7463671660052995,-3.151348633762104,-1.6725135161041609,-1.641552901655926,46.19885926317524,11.094304165966582,-2.8993739333298434,-14.056314873870118,6.760060229573742,2.7891666230048298,-0.8491107441948177,-4.569457438289004,4.291715119928947,6.791159741107191,32.538419242605805,0.8755986345158306,2.634466169522984,-0.0409548637673185,2.498330465756159,-0.5996214834618185,-2.9897593941862786,-0.4659880219077608,1.9817424367233505,52.93128009524669,22.758628449936325,1.552810683014633,-5.575790315494358,4.734159574931613,3.457087488333541,-3.4302708774049915,-7.30150764482301,43.00018190129578,12.570245071134558,2.4187514069637803,1.7105532317355605,3.8917507759732906,-3.015096665088292,-0.2484141999216823,41.214686490884425,18.589021968114047,3.973824441067269,-0.4407179526007634,4.282329245640253,6.146345237719782,44.432128483427455,17.231754770134074,4.464761217549237,3.144017184543096,6.508061055188719,43.33649148320694,20.48783223754473,3.419520711214433,1.4446400332115426,49.24721826907363,21.659031341192428,8.171317739154082,49.08843548451881,23.91872420499309,47.91949120825878
